ocrr_dt,y_volt,x_volt,volt_rate,atmp_tmpr,road_tmpr,avg_road_stts_cd,trinspct_road_stts_cd,avg_road_ascat_symbl,trinspct_road_ascat_symbl,avg_rdsrfc_frct_nmvl,trinspct_rdsrfc_frct_nmvl,lens_stts_cd,surfc_grip,rltv_hmdt,scnd_atmp_tmpr,eqpm_tmpr,lat,lon
2024-02-08 11:50:02.870,543,672,0.809,3.67,0.75,3,3,WT2,WT2,5,5,4,FAIR,63.27,3.5700000000000003,12.28,37.24517256641737,126.63376194689188
2024-02-08 11:51:51.855,794,817,0.972,4.59,10.91,3,3,WT2,WT2,5,5,4,FAIR,59.34,4.3,18.1,35.60799756495561,125.63261085751803
2024-02-08 11:54:03.079,485,598,0.81,3.59,0.77,3,3,WT2,WT2,5,5,4,FAIR,63.63,3.56,12.14,37.666382061895334,126.13251827722448
2024-02-08 11:57:03.239,484,623,0.776,4.35,0.65,3,3,WT2,WT2,5,5,4,FAIR,61.7,4.32,12.26,37.030082523015345,126.16352604469562
2024-02-08 12:02:51.068,796,819,0.972,4.99,9.89,3,3,WT2,WT2,5,5,4,FAIR,58.87,4.79,18.08,36.464858968868334,129.9260210743665
2024-02-08 12:07:51.806,789,816,0.967,4.95,12.53,3,3,WT2,WT2,5,5,4,FAIR,57.48,4.6,17.92,33.02512751682656,129.17674689754247
2024-02-08 12:05:51.829,797,817,0.976,5.13,11.87,3,3,WT2,WT2,5,5,4,FAIR,58.13,4.82,17.96,35.13911728319125,125.07631145816715
2024-02-08 12:06:51.845,796,818,0.973,4.97,10.67,3,3,WT2,WT2,5,5,4,FAIR,57.9,4.72,17.95,33.987431408260164,128.0841829538424
2024-02-08 12:06:03.640,567,650,0.872,3.49,0.21,3,3,WT2,WT2,5,5,4,FAIR,62.91,3.56,11.92,37.55398955524434,126.27955048210961
2024-02-08 12:00:51.240,797,817,0.976,4.97,10.29,3,3,WT2,WT2,5,5,4,FAIR,58.45,4.72,18.14,33.8729199233818,125.52188464409792
2024-02-08 12:03:03.479,501,621,0.806,4.09,0.15,3,3,WT2,WT2,5,5,4,FAIR,61.25,4.27,12.16,34.43030025829643,128.52799881559878
2024-02-08 11:59:51.285,799,816,0.979,5.13,10.57,3,3,WT2,WT2,5,5,4,FAIR,58.73,4.87,18.15,35.584183838672494,125.65802774734175
2024-02-08 12:04:50.978,797,819,0.973,5.07,11.59,3,3,WT2,WT2,5,5,4,FAIR,59.34,4.82,17.99,34.316818094990396,127.21870389764868
2024-02-08 12:08:02.929,548,553,0.991,3.61,0.01,3,3,WT2,WT2,5,5,4,FAIR,62.5,3.63,11.72,34.049323386395606,128.16082582419963
2024-02-08 11:59:03.318,551,618,0.891,4.59,0.43,3,3,WT2,WT2,5,5,4,FAIR,60.78,4.64,12.37,35.99549662551376,127.77247378077494
2024-02-08 11:56:03.159,551,717,0.768,4.15,0.67,3,3,WT2,WT2,5,5,4,FAIR,62.44,4.09,12.24,33.44464761377512,129.8881454915137
2024-02-08 12:14:03.039,477,629,0.759,4.31,0.19,3,3,WT2,WT2,5,5,4,FAIR,60.67,4.27,11.21,33.29083879360462,128.9287130656126
2024-02-08 12:02:03.430,568,642,0.884,4.05,0.17,3,3,WT2,WT2,5,5,4,FAIR,60.98,4.3,12.33,34.86122647593036,128.87096688063744
2024-02-08 11:56:51.576,789,814,0.969,5.11,11.05,3,3,WT2,WT2,5,5,4,FAIR,59.39,5.05,18.12,36.60332227253931,126.77797697040516
2024-02-08 12:15:03.735,595,651,0.914,4.31,0.19,3,3,WT2,WT2,5,5,4,FAIR,59.96,4.36,11.24,35.77403379136974,125.04197746042071
2024-02-08 12:00:03.351,520,580,0.897,4.65,0.33,3,3,WT2,WT2,5,5,4,FAIR,60.47,4.72,12.33,35.1143823423339,128.67205464835345
2024-02-08 11:57:51.498,799,817,0.978,5.23,10.53,3,3,WT2,WT2,5,5,4,FAIR,58.78,5.05,18.17,35.82875782112291,129.99866042147835
2024-02-08 12:13:03.008,473,608,0.777,4.25,0.41000000000000003,3,3,WT2,WT2,5,5,4,FAIR,60.89,4.15,11.18,34.82725742326637,127.02939553871808
2024-02-08 12:12:51.628,799,819,0.975,5.43,10.91,3,3,WT2,WT2,5,5,4,FAIR,56.59,5.35,18.07,37.680731677160566,129.92759249478559
2024-02-08 12:03:51.065,940,960,0.98,4.95,11.91,3,2,WT2,WT1,5,5,4,FAIR,59.23,4.68,18.04,33.27452445455387,125.70854054767173
2024-02-08 11:58:03.229,554,618,0.897,4.51,0.45,3,3,WT2,WT2,5,5,4,FAIR,61.31,4.49,12.36,36.36695739514918,126.48256175818359
2024-02-08 12:08:51.795,800,821,0.975,4.97,13.11,3,3,WT2,WT2,5,5,4,FAIR,57.18,4.6,17.87,37.45641332413875,125.85363465871235
2024-02-08 12:10:02.929,617,675,0.913,3.85,0.33,3,3,WT2,WT2,5,5,4,FAIR,61.92,3.84,11.45,37.01942354367627,127.37587986463407
2024-02-08 12:18:03.131,584,520,1.1219999999999999,4.63,0.29,3,3,WT2,WT2,5,8,4,FAIR,59.37,4.68,11.34,33.92020517410723,128.9849070075361
2024-02-08 12:19:03.169,593,716,0.8290000000000001,4.77,0.21,3,3,WT2,WT2,5,5,4,FAIR,59.2,4.79,11.41,34.47963174490144,126.70330845768977
2024-02-08 12:16:03.079,548,672,0.8160000000000001,4.33,0.47000000000000003,3,3,WT2,WT2,5,5,4,FAIR,59.7,4.44,11.23,36.58523969353553,129.53114468575936
2024-02-08 12:15:51.415,792,819,0.967,5.11,10.15,3,3,WT2,WT2,5,5,4,FAIR,56.77,4.95,17.91,33.42135279590383,127.72415206664893
2024-02-08 12:21:51.686,792,818,0.969,4.8100000000000005,11.95,3,3,WT2,WT2,5,5,4,FAIR,58.65,4.59,17.38,37.059308499162924,127.32712206870939
2024-02-08 12:16:51.365,800,822,0.973,5.03,10.01,3,3,WT2,WT2,5,5,4,FAIR,56.8,4.69,17.82,36.594534723023955,128.93517921097637
2024-02-08 12:41:51.735,816,838,0.974,6.73,17.47,2,2,WT1,WT1,5,5,4,FAIR,54.03,6.9,20.08,36.64803324617671,125.50721748520893
2024-02-08 12:30:02.759,482,690,0.6990000000000001,4.43,0.39,3,3,WT2,WT2,5,5,4,FAIR,59.79,4.42,11.39,33.501206851337955,128.86876235605337
2024-02-08 12:28:03.572,596,636,0.937,4.19,0.25,3,3,WT2,WT2,5,5,4,FAIR,59.48,4.21,11.34,36.588802724081155,126.21476000086413
2024-02-08 12:36:02.989,757,885,0.855,3.91,1.37,3,3,WT2,WT2,5,5,4,FAIR,59.54,4.06,11.9,36.39909062609985,126.40406273591618
2024-02-08 12:33:02.967,564,589,0.9590000000000001,4.51,0.47000000000000003,3,3,WT2,WT2,5,5,4,FAIR,58.77,4.6,11.54,37.154612454109255,127.9972688666004
2024-02-08 12:32:02.849,593,678,0.876,4.45,0.43,3,3,WT2,WT2,5,5,4,FAIR,58.77,4.51,11.45,33.20797978128235,129.50967212523102
2024-02-08 12:35:03.090,473,546,0.866,4.37,0.49,3,3,WT2,WT2,5,5,4,FAIR,58.71,4.57,11.81,33.11555334233896,127.89203474885433
2024-02-08 12:43:03.069,593,607,0.978,4.27,2.63,3,3,WT2,WT2,5,5,4,FAIR,59.67,4.27,11.51,34.8650354993928,128.24474674397243
2024-02-08 12:37:03.109,520,623,0.835,3.93,0.63,3,3,WT2,WT2,5,5,4,FAIR,60.06,4.06,11.92,33.743941419245765,128.88297294802638
2024-02-08 12:24:51.506,800,821,0.975,5.07,11.65,3,3,WT2,WT2,5,5,4,FAIR,57.18,4.78,17.41,35.79192238785111,126.29662379496243
2024-02-08 12:40:03.089,516,705,0.733,4.13,1.37,3,3,WT2,WT2,5,5,4,FAIR,59.84,4.13,11.8,37.586744507533744,129.1361683640207
2024-02-08 12:31:51.547,806,825,0.976,5.93,15.59,2,2,WT1,WT1,5,5,4,FAIR,55.56,5.57,18.42,34.957398651670076,127.08980074533575
2024-02-08 12:27:51.238,800,824,0.97,5.87,14.25,3,3,WT2,WT2,5,5,4,FAIR,56.23,5.53,17.67,37.22475188636302,125.87827846745581
2024-02-08 12:25:03.587,589,713,0.8250000000000001,4.51,0.13,3,3,WT2,WT2,5,5,4,FAIR,59.45,4.63,11.58,33.001204372589335,126.75059039730563
2024-02-08 12:34:51.035,803,827,0.972,6.27,16.61,2,2,WT1,WT1,5,5,4,FAIR,54.46,6.17,18.93,33.84257321729592,126.23065555859112
2024-02-08 12:29:51.030,801,823,0.973,6.03,14.69,2,2,WT1,WT1,5,5,4,FAIR,54.78,5.93,18.06,33.15211769827043,126.14356802567823
2024-02-08 12:39:51.145,810,834,0.971,6.41,17.39,2,2,WT1,WT1,5,5,4,FAIR,54.57,6.31,19.72,34.640735902575344,126.41281599359583
2024-02-08 12:41:03.129,525,575,0.913,4.21,1.8900000000000001,3,3,WT2,WT2,5,5,4,FAIR,60.12,4.15,11.71,37.540947978482514,125.90465407371045
2024-02-08 12:36:51.645,813,833,0.977,5.85,16.85,2,2,WT1,WT1,5,5,4,FAIR,54.93,5.47,19.28,33.48476061799494,128.3385087854132
2024-02-08 12:51:03.448,630,729,0.864,4.51,4.8100000000000005,3,3,WT2,WT2,5,5,4,FAIR,60.01,4.35,10.96,36.032048883719,127.89995878517558
2024-02-08 12:48:51.415,817,840,0.972,6.21,16.97,2,2,WT1,WT1,5,5,4,FAIR,53.96,6.34,20.65,35.25747969559722,128.24220946491715
2024-02-08 12:53:51.535,739,757,0.976,7.23,17.01,2,3,WT1,WT2,5,5,4,FAIR,52.53,6.98,21.37,37.69234106182906,126.7186236191408
2024-02-08 13:06:51.198,825,857,0.963,6.97,17.73,2,2,WT1,WT1,5,5,4,FAIR,51.66,7.3,22.21,33.61259571268547,128.8486670128702
2024-02-08 12:57:03.039,676,739,0.916,4.05,5.71,3,3,WT2,WT2,5,5,4,FAIR,60.67,4.03,10.72,34.06013925251114,125.64804370477083
2024-02-08 13:00:02.831,613,766,0.801,4.25,6.23,3,3,WT2,WT2,5,5,4,FAIR,60.84,4.18,10.7,33.14770984305747,127.8556835473068
2024-02-08 12:48:03.630,586,674,0.87,4.23,4.17,3,3,WT2,WT2,5,5,4,FAIR,60.28,4.14,11.03,35.16967624815687,126.37726486123238
2024-02-08 12:58:03.070,600,643,0.932,4.11,5.83,3,3,WT2,WT2,5,5,4,FAIR,61.25,4.06,10.73,34.38916449782327,127.63804950348806
2024-02-08 12:51:51.886,821,840,0.977,7.19,16.97,2,2,WT1,WT1,5,5,4,FAIR,52.49,7.24,21.05,37.349529669451606,126.6181858762012
2024-02-08 12:46:02.780,580,696,0.833,4.01,3.75,3,3,WT2,WT2,5,5,4,FAIR,60.28,4.04,11.12,36.02470406598877,128.95255882545646
2024-02-08 12:52:03.359,630,632,0.996,4.31,5.07,3,3,WT2,WT2,5,5,4,FAIR,59.84,4.26,10.83,36.070453689878505,129.45635919419047
2024-02-08 12:49:51.244,814,838,0.972,6.33,16.73,2,2,WT1,WT1,5,5,4,FAIR,53.49,6.53,20.78,35.659553484406516,128.71290611685816
2024-02-08 12:55:03.881,621,795,0.782,4.45,5.47,3,3,WT2,WT2,5,5,4,FAIR,60.12,4.36,10.8,33.459251686146004,125.87791856424623
2024-02-08 13:08:03.304,692,796,0.87,5.21,6.69,3,3,WT2,WT2,5,5,4,FAIR,59.18,5.04,10.92,35.22509341862678,126.37433449194181
2024-02-08 12:52:51.774,827,841,0.983,7.39,17.07,2,2,WT1,WT1,5,5,4,FAIR,52.17,7.37,21.22,37.99752594854258,129.5967903275921
2024-02-08 12:50:51.126,816,840,0.971,6.77,17.21,2,2,WT1,WT1,5,5,4,FAIR,53.27,6.93,20.91,37.17614645423007,127.18610063829101
2024-02-08 13:04:51.556,819,850,0.964,7.99,17.93,2,2,WT1,WT1,5,5,4,FAIR,51.68,8.15,22.09,37.46729527083558,129.70590204674633
2024-02-08 13:06:03.401,656,709,0.924,5.03,7.11,3,3,WT2,WT2,5,5,4,FAIR,59.7,4.88,10.77,37.116131796232494,126.96225844431133
2024-02-08 13:07:51.086,821,853,0.961,6.8100000000000005,17.69,2,2,WT1,WT1,5,5,4,FAIR,51.69,7.09,22.24,33.51520846715491,129.7588733029533
2024-02-08 13:05:04.151,612,746,0.8200000000000001,4.91,7.03,3,3,WT2,WT2,5,5,4,FAIR,60.06,4.69,10.64,34.137241270324,129.62869493866665
2024-02-08 13:00:51.323,824,847,0.973,7.55,17.65,2,2,WT1,WT1,5,5,4,FAIR,52.34,7.37,21.91,33.015608256782045,128.3026344499331
2024-02-08 13:11:51.216,822,857,0.9590000000000001,6.65,16.43,2,2,WT1,WT1,5,5,4,FAIR,54.65,6.68,22.07,34.51755062439056,125.04413524230752
2024-02-08 13:10:03.199,681,707,0.964,4.91,7.35,3,3,WT2,WT2,5,5,4,FAIR,59.59,4.54,11.41,33.543037011732466,127.00167340987969
2024-02-08 13:13:51.795,822,856,0.96,6.8100000000000005,17.75,2,2,WT1,WT1,5,5,4,FAIR,53.76,6.66,22.01,35.36396672650792,129.556175648478
2024-02-08 13:14:02.939,615,773,0.796,5.05,7.97,3,3,WT2,WT2,5,5,4,FAIR,60.75,4.84,12.27,36.38563744286951,129.42555144554058
2024-02-08 13:15:03.599,613,768,0.798,5.13,7.71,3,3,WT2,WT2,5,5,4,FAIR,59.48,4.95,12.49,37.372526475190384,125.93693900048056
2024-02-08 13:11:03.097,731,705,1.038,4.85,7.47,3,3,WT2,WT2,5,5,4,FAIR,60.01,4.43,11.63,36.74608582545449,126.99591247984552
2024-02-08 13:17:02.790,661,745,0.887,5.23,6.25,3,3,WT2,WT2,5,5,4,FAIR,59.78,5.05,12.86,37.69292797889253,129.17754963939737
2024-02-08 13:18:03.609,753,825,0.913,5.35,5.63,3,3,WT2,WT2,5,5,4,FAIR,59.54,5.16,12.94,33.269491451968946,127.88938926625028
2024-02-08 13:19:03.569,632,741,0.853,5.51,5.37,3,3,WT2,WT2,5,5,4,FAIR,58.62,5.28,13.1,33.06089917708271,129.236496167231
2024-02-08 13:18:51.885,823,860,0.9570000000000001,7.15,18.21,2,2,WT1,WT1,5,5,4,FAIR,52.83,7.1,22.03,36.306690569181065,129.1328369222428
2024-02-08 13:33:51.350,839,868,0.966,7.01,18.31,2,2,WT1,WT1,5,5,4,FAIR,54.75,6.89,21.38,34.44676205111123,129.53741003476242
2024-02-08 13:29:51.826,846,866,0.977,6.05,17.99,2,2,WT1,WT1,5,5,4,FAIR,55.55,5.93,21.6,34.26750508052886,125.5861029409729
2024-02-08 13:22:51.115,838,862,0.972,7.37,17.95,2,2,WT1,WT1,5,5,4,FAIR,53.33,7.17,22.23,34.65443543846897,125.72607570726758
2024-02-08 13:27:03.139,680,858,0.792,6.21,8.63,3,3,WT2,WT2,5,5,4,FAIR,57.36,6.02,13.78,34.34898028946182,125.41404514484526
2024-02-08 13:21:51.305,839,868,0.966,7.31,18.39,2,2,WT1,WT1,5,5,4,FAIR,53.3,7.14,22.18,35.557182031507935,129.67634420547716
2024-02-08 13:33:02.809,676,902,0.75,6.35,8.35,3,3,WT2,WT2,5,5,4,FAIR,55.8,6.21,14.31,35.20074223612066,127.37581192188946
2024-02-08 13:30:02.997,719,751,0.9580000000000001,6.29,8.47,3,3,WT2,WT2,5,5,4,FAIR,56.97,6.16,14.17,35.56214275688328,125.32162641741225
2024-02-08 13:28:03.089,750,910,0.8240000000000001,6.15,8.31,3,3,WT2,WT2,5,5,4,FAIR,57.33,6.0,13.95,36.36356805750218,126.6076495125702
2024-02-08 13:34:03.629,703,744,0.9460000000000001,6.51,8.55,3,3,WT2,WT2,5,5,4,FAIR,55.86,6.24,14.31,34.93565254485574,126.75706320564983
2024-02-08 13:23:51.856,840,860,0.977,6.67,17.41,2,2,WT1,WT1,5,5,4,FAIR,53.49,6.19,22.24,34.25653843571078,129.0477991173838
2024-02-08 13:19:51.698,833,863,0.965,7.03,17.75,2,2,WT1,WT1,5,5,4,FAIR,53.33,6.76,22.09,33.831002684043725,128.67738446085463
2024-02-08 13:37:03.397,658,879,0.749,6.33,8.89,3,3,WT2,WT2,5,5,4,FAIR,56.22,6.28,14.14,34.74737059766313,128.44693524781283
2024-02-08 13:41:51.404,849,875,0.969,6.93,18.07,2,2,WT1,WT1,5,5,4,FAIR,53.03,6.85,21.62,36.70903237623086,125.10931776295689
2024-02-08 13:43:51.045,853,874,0.976,6.11,17.99,2,2,WT1,WT1,5,5,4,FAIR,55.94,5.8,21.57,36.783524550557345,129.5534789821319
2024-02-08 13:25:51.495,842,860,0.98,6.43,18.01,2,2,WT1,WT1,5,5,4,FAIR,55.66,6.07,22.06,36.33452693342105,126.07777633457872
2024-02-08 13:20:03.519,642,702,0.915,5.21,6.25,3,3,WT2,WT2,5,5,4,FAIR,58.54,5.18,13.13,34.170140876534376,128.1453070234634
2024-02-08 13:40:51.564,858,873,0.983,6.77,18.45,2,2,WT1,WT1,5,5,4,FAIR,53.5,6.89,21.58,35.940431229273486,125.3090952150571
2024-02-08 13:26:51.305,844,860,0.982,6.13,17.73,2,2,WT1,WT1,5,5,4,FAIR,55.06,5.82,21.96,35.85344830788424,125.40763045936028
2024-02-08 13:28:51.086,842,862,0.977,5.77,17.77,2,2,WT1,WT1,5,5,4,FAIR,55.9,5.51,21.71,35.421330990548626,125.0478864806506
2024-02-08 13:42:03.047,709,902,0.786,6.07,9.01,3,3,WT2,WT2,5,5,4,FAIR,56.72,5.92,14.52,35.74989493191932,127.82963822272666
2024-02-08 13:43:03.025,757,849,0.892,6.27,9.13,3,3,WT2,WT2,5,5,4,FAIR,57.28,6.07,14.49,35.45895316311834,128.14689834808453
2024-02-08 13:41:03.081,736,885,0.8320000000000001,6.03,8.75,3,3,WT2,WT2,5,5,4,FAIR,56.72,5.91,14.39,35.82728183037054,125.25231151616615
2024-02-08 13:39:03.267,734,834,0.88,6.31,8.87,3,3,WT2,WT2,5,5,4,FAIR,55.78,6.36,14.21,36.577529773105645,126.45242442382019
2024-02-08 13:44:02.939,686,773,0.888,6.51,9.05,3,3,WT2,WT2,5,5,4,FAIR,56.83,6.27,14.59,33.5481409720172,129.25727207089008
2024-02-08 13:45:03.857,725,922,0.787,6.49,9.11,3,3,WT2,WT2,5,5,4,FAIR,56.44,6.36,14.59,36.74812876074512,125.50654183411457
2024-02-08 13:38:03.301,801,785,1.02,6.39,8.97,3,2,WT2,WT1,5,5,4,FAIR,55.91,6.35,14.2,33.67943075063797,126.08273582276665
2024-02-08 13:45:51.558,857,872,0.983,5.69,17.81,2,2,WT1,WT1,5,5,4,FAIR,56.51,5.39,21.3,33.333139992051876,127.12195604236213
2024-02-08 13:46:51.428,858,875,0.98,5.77,17.95,2,2,WT1,WT1,5,5,4,FAIR,56.23,5.45,21.16,37.88039843110734,129.21137051316558
2024-02-08 13:47:51.186,879,894,0.984,5.8100000000000005,17.85,2,2,WT1,WT1,5,5,4,FAIR,56.29,5.59,21.04,37.784958844352204,126.27424527237602
2024-02-08 13:46:02.863,840,946,0.888,6.11,9.11,3,2,WT2,WT1,5,5,4,FAIR,57.44,6.04,14.63,33.30218272470282,129.9856850768167
2024-02-08 14:01:03.197,734,966,0.76,6.67,9.55,3,3,WT2,WT2,5,5,4,FAIR,56.71,6.4,15.09,35.21626720737481,126.77630906569264
2024-02-08 13:52:03.131,745,933,0.798,5.45,9.09,3,3,WT2,WT2,5,5,4,FAIR,59.28,4.86,14.81,33.931224691498876,126.93224329241812
2024-02-08 13:50:51.515,857,879,0.975,6.29,18.09,2,2,WT1,WT1,5,5,4,FAIR,55.58,6.08,20.78,35.42672448567209,125.61053102115397
2024-02-08 13:59:51.635,852,875,0.974,5.89,18.09,2,2,WT1,WT1,5,5,4,FAIR,55.92,5.61,20.07,37.15088621499794,128.40098950428265
2024-02-08 13:54:51.606,855,875,0.976,5.89,18.09,2,2,WT1,WT1,5,5,4,FAIR,57.16,5.67,20.46,37.75305887371445,126.21732591392241
2024-02-08 13:52:51.125,855,879,0.972,6.17,17.95,2,2,WT1,WT1,5,5,4,FAIR,55.67,5.96,20.64,36.171263267257686,128.14433797647524
2024-02-08 14:12:50.960,867,893,0.971,8.39,19.21,2,2,WT1,WT1,5,5,4,FAIR,50.99,8.74,21.22,34.76952833605908,126.11578864201464
2024-02-08 13:58:03.479,752,917,0.8200000000000001,5.97,9.39,3,3,WT2,WT2,5,5,4,FAIR,58.67,5.7,15.02,36.016627828222994,126.93936133613234
2024-02-08 14:10:03.328,718,987,0.728,5.51,8.89,3,3,WT2,WT2,5,5,4,FAIR,56.95,5.66,15.05,34.56000653054225,129.2833604597721
2024-02-08 13:54:02.990,691,845,0.8180000000000001,5.03,9.19,3,3,WT2,WT2,5,5,4,FAIR,60.51,4.68,14.88,37.5491182041603,128.69452955737034
2024-02-08 13:59:03.417,810,916,0.884,6.21,9.51,3,2,WT2,WT1,5,5,4,FAIR,57.97,5.96,15.1,37.352002315529184,125.77295449971862
2024-02-08 14:08:51.733,862,885,0.974,7.15,19.13,2,2,WT1,WT1,5,5,4,FAIR,52.77,7.31,20.59,35.79115875139831,128.0385408368705
2024-02-08 14:13:51.715,871,895,0.973,8.55,19.21,2,2,WT1,WT1,5,5,4,FAIR,50.66,8.75,21.37,34.6239945769018,128.14320325836906
2024-02-08 14:03:03.029,733,882,0.8310000000000001,6.89,9.53,3,3,WT2,WT2,5,5,4,FAIR,55.9,6.72,15.1,34.46694837791489,125.4528423675093
2024-02-08 14:13:03.049,723,938,0.771,5.87,9.33,3,3,WT2,WT2,5,5,4,FAIR,56.61,5.7,14.82,33.1670899735253,127.32902827167968
2024-02-08 14:09:03.406,736,917,0.803,6.17,9.11,3,3,WT2,WT2,5,5,4,FAIR,55.72,6.19,15.13,37.079104255126474,126.30334197833804
2024-02-08 14:06:51.175,862,883,0.976,6.8100000000000005,19.03,2,2,WT1,WT1,5,5,4,FAIR,54.03,6.82,20.33,35.25191606519504,127.33565071381742
2024-02-08 13:50:03.429,708,917,0.772,6.61,9.23,3,3,WT2,WT2,5,5,4,FAIR,55.72,6.19,14.72,34.625664642001325,128.88535495661438
2024-02-08 14:04:51.605,851,879,0.968,6.43,18.87,2,2,WT1,WT1,5,5,4,FAIR,55.29,6.33,20.11,35.35555177498877,125.7912977990516
2024-02-08 14:09:51.600,866,891,0.971,7.55,19.09,2,2,WT1,WT1,5,5,4,FAIR,52.56,7.71,20.72,37.09368995227326,125.61652102794022
2024-02-08 13:57:51.018,856,878,0.975,5.97,18.17,2,2,WT1,WT1,5,5,4,FAIR,56.48,5.63,20.19,33.6230710385376,126.34658247552886
2024-02-08 14:06:02.787,755,873,0.864,6.53,9.03,3,3,WT2,WT2,5,5,4,FAIR,55.55,6.54,15.22,37.28827994120914,129.7613772517329
2024-02-08 14:05:51.364,862,880,0.979,6.49,18.75,2,2,WT1,WT1,5,5,4,FAIR,55.01,6.53,20.22,37.48754417554177,128.73912105592484
2024-02-08 14:11:51.179,869,893,0.974,8.03,18.43,2,2,WT1,WT1,5,5,4,FAIR,51.87,8.32,21.04,37.733539575169445,125.09727931407274
2024-02-08 14:02:51.028,856,878,0.975,5.87,18.57,2,2,WT1,WT1,5,5,4,FAIR,55.87,5.63,19.98,34.987439962113136,127.00502421241688
2024-02-08 14:15:03.540,796,1071,0.743,6.25,9.37,3,3,WT2,WT2,5,5,4,FAIR,56.36,5.96,14.68,34.08570202018836,126.28698989540193
2024-02-08 14:04:02.950,730,884,0.8260000000000001,6.53,9.27,3,3,WT2,WT2,5,5,4,FAIR,55.63,6.5600000000000005,15.26,34.86820409233349,128.19072284186086
2024-02-08 13:58:51.757,852,879,0.969,5.87,18.17,2,2,WT1,WT1,5,5,4,FAIR,56.64,5.57,20.12,34.66456048115702,127.29646226767096
2024-02-08 14:12:03.081,838,934,0.897,5.65,9.15,3,2,WT2,WT1,5,5,4,FAIR,57.42,5.57,14.92,33.8807695625143,129.8224926243197
2024-02-08 14:20:03.157,709,938,0.757,6.67,9.57,2,3,WT1,WT2,5,5,4,FAIR,55.58,6.36,14.6,36.03633335050744,126.09489225492119
2024-02-08 14:18:03.399,813,875,0.929,6.51,9.55,3,2,WT2,WT1,5,5,4,FAIR,56.05,6.35,14.52,35.38312080254315,127.9392820799947
2024-02-08 14:18:51.774,867,896,0.967,7.63,18.99,2,2,WT1,WT1,5,5,4,FAIR,52.86,7.96,21.94,37.32850496162002,128.5010500749511
2024-02-08 14:24:51.595,878,900,0.976,7.71,19.15,2,2,WT1,WT1,5,5,4,FAIR,52.65,7.71,22.05,33.16054790241029,129.1278224467269
2024-02-08 14:16:51.236,869,896,0.97,8.03,19.33,2,2,WT1,WT1,5,5,4,FAIR,51.14,8.48,21.77,36.21933963777563,127.03485515214004
2024-02-08 14:22:51.045,875,900,0.973,7.17,19.13,2,2,WT1,WT1,5,5,4,FAIR,53.16,7.35,22.04,36.814744392557806,128.43460953828742
2024-02-08 14:35:04.098,813,1004,0.81,6.27,9.87,3,2,WT2,WT1,5,5,5,FAIR,56.47,6.3,15.51,36.797432845941536,126.51600735692142
2024-02-08 14:29:03.089,770,967,0.797,6.27,9.89,3,3,WT2,WT2,5,5,4,FAIR,57.25,6.15,15.37,37.43036983547763,127.17738046180911
2024-02-08 14:32:02.819,812,897,0.905,6.97,10.13,3,2,WT2,WT1,5,5,4,FAIR,55.82,6.67,15.49,36.645168714147474,129.478135656017
2024-02-08 14:31:51.245,872,897,0.971,6.87,18.93,2,2,WT1,WT1,5,5,4,FAIR,54.34,6.52,21.84,37.63905030823848,129.74953804665478
2024-02-08 14:27:51.075,875,896,0.977,7.77,19.23,2,2,WT1,WT1,5,5,4,FAIR,53.28,7.75,22.08,34.66328299910446,128.59408673463633
2024-02-08 14:27:03.230,799,790,1.011,5.97,9.79,3,3,WT2,WT2,5,5,4,FAIR,58.03,5.82,15.2,35.51604708375771,126.87175945388093
2024-02-08 14:41:51.355,872,900,0.969,6.55,17.57,2,2,WT1,WT1,5,5,4,FAIR,55.52,6.21,20.93,33.070398316414455,129.10028894987332
2024-02-08 14:39:51.750,872,899,0.97,6.65,18.79,2,2,WT1,WT1,5,5,4,FAIR,56.55,6.37,21.09,33.03478793651646,125.1293354086271
2024-02-08 14:38:50.991,874,900,0.972,6.65,18.57,2,2,WT1,WT1,5,5,4,FAIR,55.1,6.37,21.14,34.2006331022576,125.5137295526971
2024-02-08 14:44:03.020,827,862,0.9590000000000001,6.39,10.25,3,2,WT2,WT1,5,5,4,FAIR,58.05,6.29,15.58,33.504035985695424,128.3068686818768
2024-02-08 14:44:51.696,874,899,0.973,6.75,18.49,2,2,WT1,WT1,5,5,4,FAIR,54.98,6.51,20.83,34.301056839678765,126.45624287635029
2024-02-08 14:43:50.955,880,896,0.982,6.77,18.73,2,2,WT1,WT1,5,5,4,FAIR,55.68,6.59,20.84,33.885216472641986,129.7569310920024
2024-02-08 14:36:03.230,740,961,0.77,6.19,9.93,3,3,WT2,WT2,5,5,4,FAIR,57.03,6.17,15.41,33.142600124193244,127.18030306046153
2024-02-08 14:30:51.475,878,897,0.978,7.17,19.01,2,2,WT1,WT1,5,5,4,FAIR,54.22,6.8100000000000005,21.92,37.546520732030245,127.14682410194588
2024-02-08 14:39:02.848,758,858,0.883,6.33,10.01,3,3,WT2,WT2,5,5,4,FAIR,57.3,6.04,15.4,33.041115656944456,128.39039755095465
2024-02-08 14:40:03.655,806,905,0.891,5.97,10.01,3,2,WT2,WT1,5,5,4,FAIR,57.84,5.94,15.46,36.680410721685426,128.83784281153095
2024-02-08 14:34:03.499,813,867,0.9380000000000001,6.97,9.83,3,2,WT2,WT1,5,5,4,FAIR,55.45,6.84,15.5,33.76073943459758,127.37779369062568
